cnum,x,y
1633,5561,5265
1634,5561,5266
1635,5560,5266
1636,5560,5267
1637,5555,5267
1638,5555,5268
1639,5554,5268
1640,5554,5267
1641,5553,5267
1642,5553,5269
1643,5552,5269
1644,5552,5268
1645,5549,5268
1646,5549,5269
1647,5548,5269
1648,5548,5268
1649,5546,5268
1650,5546,5269
1651,5545,5269
1652,5545,5268
1653,5544,5268
1654,5544,5270
1655,5541,5270
1656,5541,5269
1657,5540,5269
1658,5540,5270
1659,5533,5270
1660,5533,5271
1661,5530,5271
1662,5530,5270
1663,5529,5270
1664,5529,5271
1665,5526,5271
1666,5526,5272
1667,5525,5272
1668,5525,5271
1669,5523,5271
1670,5523,5272
1671,5524,5272
1672,5524,5273
1673,5523,5273
1674,5523,5272
1675,5522,5272
1676,5522,5273
1677,5520,5273
1678,5520,5272
1679,5519,5272
1680,5519,5273
1681,5518,5273
1682,5518,5274
1683,5517,5274
1684,5517,5276
1685,5516,5276
1686,5516,5274
1687,5515,5274
1688,5515,5275
1689,5514,5275
1690,5514,5274
1691,5512,5274
1692,5512,5275
1693,5511,5275
1694,5511,5276
1695,5509,5276
1696,5509,5277
1697,5508,5277
1698,5508,5276
1699,5507,5276
1700,5507,5275
1701,5504,5275
1702,5504,5276
1703,5505,5276
1704,5505,5277
1705,5506,5277
1706,5506,5278
1707,5505,5278
1708,5505,5277
1709,5504,5277
1710,5504,5276
1711,5503,5276
1712,5503,5275
1713,5497,5275
1714,5497,5276
1715,5492,5276
1716,5492,5274
1717,5491,5274
1718,5491,5275
1719,5490,5275
1720,5490,5276
1721,5488,5276
1722,5488,5275
1723,5487,5275
1724,5487,5276
1725,5485,5276
1726,5485,5277
1727,5484,5277
1728,5484,5275
1729,5482,5275
1730,5482,5276
1731,5481,5276
1732,5481,5275
1733,5480,5275
1734,5480,5276
1735,5479,5276
1736,5479,5275
1737,5476,5275
1738,5476,5276
1739,5477,5276
1740,5477,5277
1741,5476,5277
1742,5476,5276
1743,5475,5276
1744,5475,5277
1745,5474,5277
1746,5474,5276
1747,5473,5276
1748,5473,5277
1749,5472,5277
1750,5472,5276
1751,5471,5276
1752,5471,5277
1753,5470,5277
1754,5470,5278
1755,5469,5278
1756,5469,5281
1757,5468,5281
1758,5468,5278
1759,5467,5278
1760,5467,5280
1761,5466,5280
1762,5466,5279
1763,5465,5279
1764,5465,5281
1765,5464,5281
1766,5464,5280
1767,5463,5280
1768,5463,5279
1769,5462,5279
1770,5462,5280
1771,5459,5280
1772,5459,5281
1773,5458,5281
1774,5458,5282
1775,5457,5282
1776,5457,5281
1777,5456,5281
1778,5456,5280
1779,5455,5280
1780,5455,5282
1781,5453,5282
1782,5453,5281
1783,5452,5281
1784,5452,5282
1785,5451,5282
1786,5451,5283
1787,5450,5283
1788,5450,5282
1789,5448,5282
1790,5448,5281
1791,5447,5281
1792,5447,5283
1793,5444,5283
1794,5444,5284
1795,5442,5284
1796,5442,5283
1797,5439,5283
1798,5439,5284
1799,5435,5284
1800,5435,5283
1801,5434,5283
1802,5434,5284
1803,5433,5284
1804,5433,5285
1805,5432,5285
1806,5432,5284
1807,5431,5284
1808,5431,5283
1809,5430,5283
1810,5430,5284
1811,5429,5284
1812,5429,5285
1813,5430,5285
1814,5430,5287
1815,5429,5287
1816,5429,5285
1817,5426,5285
1818,5426,5286
1819,5425,5286
1820,5425,5287
1821,5424,5287
1822,5424,5286
1823,5425,5286
1824,5425,5285
1825,5422,5285
1826,5422,5286
1827,5417,5286
1828,5417,5285
1829,5416,5285
1830,5416,5286
1831,5415,5286
1832,5415,5287
1833,5414,5287
1834,5414,5286
1835,5413,5286
1836,5413,5285
1837,5410,5285
1838,5410,5284
1839,5409,5284
1840,5409,5285
1841,5408,5285
1842,5408,5284
1843,5407,5284
1844,5407,5285
1845,5406,5285
1846,5406,5283
1847,5405,5283
1848,5405,5284
1849,5402,5284
1850,5402,5283
1851,5401,5283
1852,5401,5284
1853,5400,5284
1854,5400,5283
1855,5399,5283
1856,5399,5284
1857,5398,5284
1858,5398,5283
1859,5397,5283
1860,5397,5284
1861,5396,5284
1862,5396,5282
1863,5391,5282
1864,5391,5283
1865,5392,5283
1866,5392,5284
1867,5391,5284
1868,5391,5285
1869,5389,5285
1870,5389,5284
1871,5391,5284
1872,5391,5283
1873,5390,5283
1874,5390,5282
1875,5391,5282
1876,5391,5280
1877,5390,5280
1878,5390,5281
1879,5388,5281
1880,5388,5282
1881,5386,5282
1882,5386,5280
1883,5385,5280
1884,5385,5282
1885,5384,5282
1886,5384,5280
1887,5385,5280
1888,5385,5279
1889,5386,5279
1890,5386,5278
1891,5385,5278
1892,5385,5277
1893,5384,5277
1894,5384,5278
1895,5383,5278
1896,5383,5281
1897,5382,5281
1898,5382,5278
1899,5383,5278
1900,5383,5277
1901,5384,5277
1902,5384,5276
1903,5383,5276
1904,5383,5274
1905,5382,5274
1906,5382,5277
1907,5380,5277
1908,5380,5278
1909,5379,5278
1910,5379,5279
1911,5378,5279
1912,5378,5281
1913,5377,5281
1914,5377,5280
1915,5375,5280
1916,5375,5279
1917,5376,5279
1918,5376,5278
1919,5373,5278
1920,5373,5279
1921,5374,5279
1922,5374,5282
1923,5370,5282
1924,5370,5283
1925,5372,5283
1926,5372,5285
1927,5370,5285
1928,5370,5283
1929,5369,5283
1930,5369,5282
1931,5368,5282
1932,5368,5280
1933,5367,5280
1934,5367,5281
1935,5366,5281
1936,5366,5282
1937,5367,5282
1938,5367,5283
1939,5366,5283
1940,5366,5282
1941,5365,5282
1942,5365,5281
1943,5366,5281
1944,5366,5280
1945,5367,5280
1946,5367,5279
1947,5366,5279
1948,5366,5278
1949,5365,5278
1950,5365,5279
1951,5364,5279
1952,5364,5281
1953,5363,5281
1954,5363,5279
1955,5362,5279
1956,5362,5281
1957,5361,5281
1958,5361,5280
1959,5360,5280
1960,5360,5282
1961,5359,5282
1962,5359,5283
1963,5360,5283
1964,5360,5284
1965,5359,5284
1966,5359,5283
1967,5358,5283
1968,5358,5282
1969,5359,5282
1970,5359,5281
1971,5357,5281
1972,5357,5279
1973,5356,5279
1974,5356,5282
1975,5355,5282
1976,5355,5281
1977,5354,5281
1978,5354,5280
1979,5353,5280
1980,5353,5281
1981,5352,5281
1982,5352,5280
1983,5351,5280
1984,5351,5281
1985,5350,5281
1986,5350,5280
1987,5351,5280
1988,5351,5279
1989,5349,5279
1990,5349,5278
1991,5348,5278
1992,5348,5279
1993,5347,5279
1994,5347,5277
1995,5346,5277
1996,5346,5279
1997,5344,5279
1998,5344,5280
1999,5340,5280
2000,5340,5279
2001,5338,5279
2002,5338,5278
2003,5337,5278
2004,5337,5279
2005,5335,5279
2006,5335,5278
2007,5334,5278
2008,5334,5277
2009,5332,5277
2010,5332,5278
2011,5333,5278
2012,5333,5280
2013,5332,5280
2014,5332,5279
2015,5331,5279
2016,5331,5278
2017,5330,5278
2018,5330,5279
2019,5326,5279
2020,5326,5278
2021,5324,5278
2022,5324,5279
2023,5323,5279
2024,5323,5278
2025,5319,5278
2026,5319,5277
2027,5318,5277
2028,5318,5276
2029,5317,5276
2030,5317,5277
2031,5315,5277
2032,5315,5276
2033,5312,5276
2034,5312,5278
2035,5311,5278
2036,5311,5277
2037,5310,5277
2038,5310,5278
2039,5309,5278
2040,5309,5277
2041,5308,5277
2042,5308,5276
2043,5306,5276
2044,5306,5277
2045,5305,5277
2046,5305,5275
2047,5304,5275
2048,5304,5276
2049,5301,5276
2050,5301,5275
2051,5300,5275
2052,5300,5276
2053,5299,5276
2054,5299,5275
2055,5298,5275
2056,5298,5276
2057,5296,5276
2058,5296,5275
2059,5295,5275
2060,5295,5277
2061,5288,5277
2062,5288,5278
2063,5286,5278
2064,5286,5277
2065,5285,5277
2066,5285,5275
2067,5284,5275
2068,5284,5277
2069,5279,5277
2070,5279,5276
2071,5277,5276
2072,5277,5277
2073,5276,5277
2074,5276,5276
2075,5274,5276
2076,5274,5275
2077,5272,5275
2078,5272,5274
2079,5270,5274
2080,5270,5275
2081,5271,5275
2082,5271,5276
2083,5270,5276
2084,5270,5275
2085,5268,5275
2086,5268,5274
2087,5269,5274
2088,5269,5273
2089,5268,5273
2090,5268,5271
2091,5267,5271
2092,5267,5273
2093,5265,5273
2094,5265,5274
2095,5261,5274
2096,5261,5273
2097,5259,5273
2098,5259,5275
2099,5258,5275
2100,5258,5276
2101,5257,5276
2102,5257,5275
2103,5256,5275
2104,5256,5276
2105,5255,5276
2106,5255,5275
2107,5254,5275
2108,5254,5274
2109,5253,5274
2110,5253,5273
2111,5252,5273
2112,5252,5276
2113,5251,5276
2114,5251,5275
2115,5250,5275
2116,5250,5274
2117,5249,5274
2118,5249,5275
2119,5248,5275
2120,5248,5274
2121,5246,5274
2122,5246,5276
2123,5245,5276
2124,5245,5274
2125,5240,5274
2126,5240,5275
2127,5239,5275
2128,5239,5276
2129,5238,5276
2130,5238,5277
2131,5236,5277
2132,5236,5278
2133,5235,5278
2134,5235,5276
2135,5234,5276
2136,5234,5277
2137,5232,5277
2138,5232,5276
2139,5231,5276
2140,5231,5275
2141,5230,5275
2142,5230,5276
2143,5229,5276
2144,5229,5277
2145,5228,5277
2146,5228,5276
2147,5224,5276
2148,5224,5277
2149,5222,5277
2150,5222,5275
2151,5220,5275
2152,5220,5276
2153,5221,5276
2154,5221,5277
2155,5220,5277
2156,5220,5278
2157,5219,5278
2158,5219,5277
2159,5220,5277
2160,5220,5276
2161,5219,5276
2162,5219,5275
2163,5218,5275
2164,5218,5276
2165,5216,5276
2166,5216,5277
2167,5215,5277
2168,5215,5275
2169,5213,5275
2170,5213,5277
2171,5212,5277
2172,5212,5278
2173,5211,5278
2174,5211,5277
2175,5212,5277
2176,5212,5275
2177,5211,5275
2178,5211,5274
2179,5210,5274
2180,5210,5273
2181,5209,5273
2182,5209,5274
2183,5208,5274
2184,5208,5276
2185,5209,5276
2186,5209,5275
2187,5210,5275
2188,5210,5276
2189,5209,5276
2190,5209,5277
2191,5208,5277
2192,5208,5278
2193,5207,5278
2194,5207,5277
2195,5206,5277
2196,5206,5278
2197,5205,5278
2198,5205,5277
2199,5204,5277
2200,5204,5274
2201,5203,5274
2202,5203,5275
2203,5202,5275
2204,5202,5276
2205,5201,5276
2206,5201,5277
2207,5196,5277
2208,5196,5278
2209,5197,5278
2210,5197,5279
2211,5196,5279
2212,5196,5278
2213,5195,5278
2214,5195,5277
2215,5194,5277
2216,5194,5278
2217,5193,5278
2218,5193,5279
2219,5192,5279
2220,5192,5278
2221,5193,5278
2222,5193,5277
2223,5194,5277
2224,5194,5276
2225,5193,5276
2226,5193,5273
2227,5192,5273
2228,5192,5274
2229,5191,5274
2230,5191,5275
2231,5189,5275
2232,5189,5272
2233,5188,5272
2234,5188,5270
2235,5189,5270
2236,5189,5269
2237,5188,5269
2238,5188,5268
2239,5187,5268
2240,5187,5271
2241,5186,5271
2242,5186,5272
2243,5187,5272
2244,5187,5273
2245,5186,5273
2246,5186,5272
2247,5185,5272
2248,5185,5271
2249,5184,5271
2250,5184,5272
2251,5181,5272
2252,5181,5273
2253,5180,5273
2254,5180,5272
2255,5181,5272
2256,5181,5271
2257,5180,5271
2258,5180,5270
2259,5179,5270
2260,5179,5272
2261,5178,5272
2262,5178,5271
2263,5176,5271
2264,5176,5272
2265,5177,5272
2266,5177,5273
2267,5178,5273
2268,5178,5274
2269,5179,5274
2270,5179,5275
2271,5177,5275
2272,5177,5276
2273,5178,5276
2274,5178,5277
2275,5177,5277
2276,5177,5276
2277,5176,5276
2278,5176,5275
2279,5177,5275
2280,5177,5273
2281,5176,5273
2282,5176,5272
2283,5175,5272
2284,5175,5271
2285,5174,5271
2286,5174,5270
2287,5172,5270
2288,5172,5271
2289,5173,5271
2290,5173,5272
2291,5174,5272
2292,5174,5273
2293,5175,5273
2294,5175,5274
2295,5174,5274
2296,5174,5273
2297,5173,5273
2298,5173,5272
2299,5172,5272
2300,5172,5271
2301,5171,5271
2302,5171,5270
2303,5172,5270
2304,5172,5268
2305,5173,5268
2306,5173,5267
2307,5174,5267
2308,5174,5266
2309,5172,5266
2310,5172,5262
2311,5171,5262
2312,5171,5261
2313,5170,5261
2314,5170,5263
2315,5169,5263
2316,5169,5264
2317,5168,5264
2318,5168,5263
2319,5169,5263
2320,5169,5261
2321,5168,5261
2322,5168,5258
2323,5167,5258
2324,5167,5255
2325,5166,5255
2326,5166,5259
2327,5167,5259
2328,5167,5260
2329,5166,5260
2330,5166,5261
2331,5167,5261
2332,5167,5262
2333,5166,5262
2334,5166,5261
2335,5165,5261
2336,5165,5260
2337,5164,5260
2338,5164,5262
2339,5163,5262
2340,5163,5263
2341,5162,5263
2342,5162,5264
2343,5161,5264
2344,5161,5263
2345,5162,5263
2346,5162,5262
2347,5163,5262
2348,5163,5260
2349,5160,5260
2350,5160,5259
2351,5158,5259
2352,5158,5258
2353,5159,5258
2354,5159,5257
2355,5158,5257
2356,5158,5256
2357,5157,5256
2358,5157,5257
2359,5156,5257
2360,5156,5260
2361,5155,5260
2362,5155,5258
2363,5154,5258
2364,5154,5257
2365,5156,5257
2366,5156,5256
2367,5155,5256
2368,5155,5255
2369,5154,5255
2370,5154,5256
2371,5153,5256
2372,5153,5257
2373,5152,5257
2374,5152,5256
2375,5149,5256
2376,5149,5255
2377,5148,5255
2378,5148,5258
2379,5147,5258
2380,5147,5259
2381,5146,5259
2382,5146,5260
2383,5145,5260
2384,5145,5259
2385,5146,5259
2386,5146,5258
2387,5147,5258
2388,5147,5257
2389,5146,5257
2390,5146,5256
2391,5147,5256
2392,5147,5255
2393,5146,5255
2394,5146,5254
2395,5147,5254
2396,5147,5253
2397,5146,5253
2398,5146,5252
2399,5145,5252
2400,5145,5251
2401,5142,5251
2402,5142,5252
2403,5143,5252
2404,5143,5253
2405,5145,5253
2406,5145,5254
2407,5143,5254
2408,5143,5255
2409,5142,5255
2410,5142,5254
2411,5141,5254
2412,5141,5257
2413,5140,5257
2414,5140,5258
2415,5139,5258
2416,5139,5257
2417,5140,5257
2418,5140,5254
2419,5141,5254
2420,5141,5253
2421,5139,5253
2422,5139,5250
2423,5138,5250
2424,5138,5249
2425,5137,5249
2426,5137,5250
2427,5136,5250
2428,5136,5252
2429,5134,5252
2430,5134,5251
2431,5135,5251
2432,5135,5249
2433,5134,5249
2434,5134,5248
2435,5133,5248
2436,5133,5251
2437,5132,5251
2438,5132,5252
2439,5131,5252
2440,5131,5251
2441,5132,5251
2442,5132,5250
2443,5129,5250
2444,5129,5251
2445,5130,5251
2446,5130,5252
2447,5129,5252
2448,5129,5251
2449,5128,5251
2450,5128,5252
2451,5127,5252
2452,5127,5251
2453,5126,5251
2454,5126,5252
2455,5125,5252
2456,5125,5251
2457,5126,5251
2458,5126,5250
2459,5127,5250
2460,5127,5249
2461,5125,5249
2462,5125,5248
2463,5124,5248
2464,5124,5250
2465,5123,5250
2466,5123,5249
2467,5122,5249
2468,5122,5250
2469,5121,5250
2470,5121,5251
2471,5120,5251
2472,5120,5250
2473,5121,5250
2474,5121,5247
2475,5120,5247
2476,5120,5248
2477,5119,5248
2478,5119,5247
2479,5118,5247
2480,5118,5245
2481,5119,5245
2482,5119,5244
2483,5117,5244
2484,5117,5246
2485,5115,5246
2486,5115,5244
2487,5114,5244
2488,5114,5245
2489,5113,5245
2490,5113,5246
2491,5112,5246
2492,5112,5245
2493,5111,5245
2494,5111,5243
2495,5110,5243
2496,5110,5242
2497,5109,5242
2498,5109,5244
2499,5108,5244
2500,5108,5242
2501,5107,5242
2502,5107,5243
2503,5106,5243
2504,5106,5244
2505,5105,5244
2506,5105,5243
2507,5106,5243
2508,5106,5242
2509,5105,5242
2510,5105,5241
2511,5103,5241
2512,5103,5242
2513,5102,5242
2514,5102,5241
2515,5103,5241
2516,5103,5240
2517,5101,5240
2518,5101,5239
2519,5098,5239
2520,5098,5238
2521,5097,5238
2522,5097,5236
2523,5094,5236
2524,5094,5237
2525,5093,5237
2526,5093,5236
2527,5094,5236
2528,5094,5235
2529,5097,5235
2530,5097,5234
2531,5095,5234
2532,5095,5233
2533,5093,5233
2534,5093,5232
2535,5092,5232
2536,5092,5233
2537,5091,5233
2538,5091,5234
2539,5090,5234
2540,5090,5233
2541,5091,5233
2542,5091,5231
2543,5090,5231
2544,5090,5230
2545,5089,5230
2546,5089,5228
2547,5088,5228
2548,5088,5229
2549,5087,5229
2550,5087,5228
2551,5086,5228
2552,5086,5227
2553,5085,5227
2554,5085,5225
2555,5084,5225
2556,5084,5227
2557,5083,5227
2558,5083,5229
2559,5082,5229
2560,5082,5227
2561,5083,5227
2562,5083,5225
2563,5082,5225
2564,5082,5223
2565,5080,5223
2566,5080,5221
2567,5079,5221
2568,5079,5224
2569,5077,5224
2570,5077,5223
2571,5076,5223
2572,5076,5224
2573,5075,5224
2574,5075,5222
2575,5074,5222
2576,5074,5221
2577,5073,5221
2578,5073,5222
2579,5072,5222
2580,5072,5221
2581,5073,5221
2582,5073,5220
2583,5071,5220
2584,5071,5221
2585,5069,5221
2586,5069,5218
2587,5068,5218
2588,5068,5220
2589,5066,5220
2590,5066,5219
2591,5065,5219
2592,5065,5218
2593,5064,5218
2594,5064,5219
2595,5063,5219
2596,5063,5220
2597,5062,5220
2598,5062,5219
2599,5063,5219
2600,5063,5218
2601,5064,5218
2602,5064,5216
2603,5063,5216
2604,5063,5215
2605,5062,5215
2606,5062,5216
2607,5060,5216
2608,5060,5215
2609,5061,5215
2610,5061,5212
2611,5062,5212
2612,5062,5213
2613,5063,5213
2614,5063,5211
2615,5059,5211
2616,5059,5212
2617,5058,5212
2618,5058,5213
2619,5057,5213
2620,5057,5214
2621,5058,5214
2622,5058,5215
2623,5057,5215
2624,5057,5214
2625,5056,5214
2626,5056,5213
2627,5054,5213
2628,5054,5212
2629,5055,5212
2630,5055,5211
2631,5056,5211
2632,5056,5213
2633,5057,5213
2634,5057,5212
2635,5058,5212
2636,5058,5211
2637,5057,5211
2638,5057,5209
2639,5056,5209
2640,5056,5207
2641,5053,5207
2642,5053,5208
2643,5054,5208
2644,5054,5210
2645,5053,5210
2646,5053,5208
2647,5052,5208
2648,5052,5207
2649,5051,5207
2650,5051,5208
2651,5050,5208
2652,5050,5209
2653,5049,5209
2654,5049,5210
2655,5047,5210
2656,5047,5211
2657,5045,5211
2658,5045,5210
2659,5044,5210
2660,5044,5209
2661,5045,5209
2662,5045,5207
2663,5047,5207
2664,5047,5206
2665,5046,5206
2666,5046,5205
2667,5045,5205
2668,5045,5204
2669,5044,5204
2670,5044,5203
2671,5045,5203
2672,5045,5204
2673,5046,5204
2674,5046,5201
2675,5044,5201
2676,5044,5202
2677,5043,5202
2678,5043,5201
2679,5044,5201
2680,5044,5200
2681,5043,5200
2682,5043,5199
2683,5042,5199
2684,5042,5198
2685,5045,5198
2686,5045,5197
2687,5043,5197
2688,5043,5196
2689,5042,5196
2690,5042,5197
2691,5041,5197
2692,5041,5198
2693,5040,5198
2694,5040,5195
2695,5039,5195
2696,5039,5196
2697,5038,5196
2698,5038,5197
2699,5039,5197
2700,5039,5198
2701,5038,5198
2702,5038,5197
2703,5037,5197
2704,5037,5196
2705,5036,5196
2706,5036,5195
2707,5034,5195
2708,5034,5193
2709,5033,5193
2710,5033,5192
2711,5032,5192
2712,5032,5193
2713,5031,5193
2714,5031,5194
2715,5032,5194
2716,5032,5195
2717,5031,5195
2718,5031,5196
2719,5030,5196
2720,5030,5195
2721,5029,5195
2722,5029,5192
2723,5028,5192
2724,5028,5193
2725,5027,5193
2726,5027,5196
2727,5028,5196
2728,5028,5197
2729,5027,5197
2730,5027,5198
2731,5024,5198
2732,5024,5199
2733,5023,5199
2734,5023,5198
2735,5022,5198
2736,5022,5196
2737,5023,5196
2738,5023,5195
2739,5022,5195
2740,5022,5194
2741,5020,5194
2742,5020,5195
2743,5021,5195
2744,5021,5196
2745,5020,5196
2746,5020,5197
2747,5018,5197
2748,5018,5198
2749,5020,5198
2750,5020,5199
2751,5018,5199
2752,5018,5201
2753,5015,5201
2754,5015,5200
2755,5014,5200
2756,5014,5201
2757,5013,5201
2758,5013,5203
2759,5011,5203
2760,5011,5200
2761,5010,5200
2762,5010,5201
2763,5009,5201
2764,5009,5202
2765,5010,5202
2766,5010,5205
2767,5011,5205
2768,5011,5204
2769,5012,5204
2770,5012,5206
2771,5013,5206
2772,5013,5207
2773,5012,5207
2774,5012,5206
2775,5011,5206
2776,5011,5207
2777,5010,5207
2778,5010,5211
2779,5011,5211
2780,5011,5212
2781,5010,5212
2782,5010,5211
2783,5009,5211
2784,5009,5213
2785,5008,5213
2786,5008,5211
2787,5007,5211
2788,5007,5210
2789,5005,5210
2790,5005,5212
2791,5004,5212
2792,5004,5214
2793,5005,5214
2794,5005,5216
2795,5004,5216
2796,5004,5214
2797,5002,5214
2798,5002,5215
2799,5001,5215
2800,5001,5216
2801,5000,5216
2802,5000,5215
2803,4999,5215
2804,4999,5217
2805,4998,5217
2806,4998,5216
2807,4996,5216
2808,4996,5215
2809,4995,5215
2810,4995,5214
2811,4996,5214
2812,4996,5212
2813,4994,5212
2814,4994,5211
2815,4995,5211
2816,4995,5210
2817,4996,5210
2818,4996,5208
2819,4992,5208
2820,4992,5207
2821,4993,5207
2822,4993,5204
2823,4992,5204
2824,4992,5206
2825,4991,5206
2826,4991,5204
2827,4990,5204
2828,4990,5205
2829,4989,5205
2830,4989,5204
2831,4990,5204
2832,4990,5203
2833,4993,5203
2834,4993,5202
2835,4995,5202
2836,4995,5200
2837,4996,5200
2838,4996,5201
2839,4997,5201
2840,4997,5200
2841,4998,5200
2842,4998,5199
2843,4997,5199
2844,4997,5198
2845,4998,5198
2846,4998,5199
2847,4999,5199
2848,4999,5200
2849,5000,5200
2850,5000,5199
2851,5001,5199
2852,5001,5198
2853,5002,5198
2854,5002,5199
2855,5003,5199
2856,5003,5200
2857,5004,5200
2858,5004,5198
2859,5003,5198
2860,5003,5197
2861,5005,5197
2862,5005,5196
2863,5006,5196
2864,5006,5195
2865,5004,5195
2866,5004,5194
2867,5006,5194
2868,5006,5195
2869,5008,5195
2870,5008,5196
2871,5011,5196
2872,5011,5194
2873,5010,5194
2874,5010,5193
2875,5009,5193
2876,5009,5192
2877,5010,5192
2878,5010,5191
2879,5009,5191
2880,5009,5190
2881,5010,5190
2882,5010,5189
2883,5009,5189
2884,5009,5187
2885,5008,5187
2886,5008,5188
2887,5007,5188
2888,5007,5189
2889,5005,5189
2890,5005,5190
2891,5004,5190
2892,5004,5189
2893,5003,5189
2894,5003,5188
2895,5004,5188
2896,5004,5187
2897,5003,5187
2898,5003,5186
2899,5005,5186
2900,5005,5183
2901,5006,5183
2902,5006,5182
2903,5005,5182
2904,5005,5181
2905,5004,5181
2906,5004,5183
2907,5003,5183
2908,5003,5184
2909,5002,5184
2910,5002,5183
2911,5003,5183
2912,5003,5181
2913,5001,5181
2914,5001,5180
2915,4999,5180
2916,4999,5181
2917,5000,5181
2918,5000,5183
2919,4997,5183
2920,4997,5182
2921,4996,5182
2922,4996,5181
2923,4995,5181
2924,4995,5182
2925,4994,5182
2926,4994,5183
2927,4995,5183
2928,4995,5184
2929,4996,5184
2930,4996,5185
2931,4997,5185
2932,4997,5186
2933,4998,5186
2934,4998,5187
2935,4997,5187
2936,4997,5186
2937,4996,5186
2938,4996,5187
2939,4995,5187
2940,4995,5186
2941,4994,5186
2942,4994,5185
2943,4993,5185
2944,4993,5186
2945,4992,5186
2946,4992,5187
2947,4993,5187
2948,4993,5188
2949,4994,5188
2950,4994,5189
2951,4993,5189
2952,4993,5188
2953,4992,5188
2954,4992,5189
2955,4991,5189
2956,4991,5188
2957,4990,5188
2958,4990,5187
2959,4987,5187
2960,4987,5186
2961,4986,5186
2962,4986,5185
2963,4987,5185
2964,4987,5186
2965,4990,5186
2966,4990,5185
2967,4988,5185
2968,4988,5184
2969,4989,5184
2970,4989,5183
2971,4987,5183
2972,4987,5184
2973,4985,5184
2974,4985,5182
2975,4982,5182
2976,4982,5183
2977,4981,5183
2978,4981,5182
2979,4980,5182
2980,4980,5183
2981,4979,5183
2982,4979,5184
2983,4978,5184
2984,4978,5185
2985,4980,5185
2986,4980,5186
2987,4978,5186
2988,4978,5187
2989,4979,5187
2990,4979,5188
2991,4982,5188
2992,4982,5189
2993,4983,5189
2994,4983,5190
2995,4984,5190
2996,4984,5191
2997,4983,5191
2998,4983,5190
2999,4982,5190
3000,4982,5191
3001,4981,5191
3002,4981,5192
3003,4980,5192
3004,4980,5191
3005,4981,5191
3006,4981,5190
3007,4982,5190
3008,4982,5189
3009,4979,5189
3010,4979,5190
3011,4977,5190
3012,4977,5191
3013,4975,5191
3014,4975,5192
3015,4976,5192
3016,4976,5193
3017,4977,5193
3018,4977,5192
3019,4978,5192
3020,4978,5191
3021,4979,5191
3022,4979,5192
3023,4978,5192
3024,4978,5193
3025,4977,5193
3026,4977,5194
3027,4978,5194
3028,4978,5195
3029,4977,5195
3030,4977,5194
3031,4976,5194
3032,4976,5195
3033,4975,5195
3034,4975,5194
3035,4976,5194
3036,4976,5193
3037,4974,5193
3038,4974,5194
3039,4973,5194
3040,4973,5192
3041,4972,5192
3042,4972,5191
3043,4971,5191
3044,4971,5192
3045,4969,5192
3046,4969,5190
3047,4968,5190
3048,4968,5189
3049,4966,5189
3050,4966,5190
3051,4967,5190
3052,4967,5191
3053,4968,5191
3054,4968,5193
3055,4971,5193
3056,4971,5194
3057,4972,5194
3058,4972,5195
3059,4973,5195
3060,4973,5199
3061,4972,5199
3062,4972,5201
3063,4973,5201
3064,4973,5202
3065,4972,5202
3066,4972,5203
3067,4971,5203
3068,4971,5205
3069,4970,5205
3070,4970,5203
3071,4968,5203
3072,4968,5201
3073,4967,5201
